Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,,,
1069024750503000000,the heart behind miobi was real it was the most heartful writers producers cast and crew you can imagine...,netflix,02-12-2018 00:25,01-12-2018 19:25,02-12-2018 05:55,0.1,0.5,0,1,0,0,0.1,0.5,,
1069024817997860000,my christmas movie list! GRINNING FACE WITH SMILING EYES starting december st with: thechristmaschronicles netflix SMILING FACE WITH HEART-SHAPED EYES FILM PROJECTORCLAPPER BOARD,netflix,02-12-2018 00:25,01-12-2018 19:25,02-12-2018 05:55,0,0.1,0,0.645,0.355,0.8999,0,0.1,,
1069024860947520000,rt : 'roll with me' avoids the tropes that narratives about people w/ disabilities often offer instead giving a fully developed...,netflix,02-12-2018 00:26,01-12-2018 19:26,02-12-2018 05:56,0.1,0.3,0.081,0.806,0.114,0.1779,0.1,0.3,,
1069024909613920000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:26,01-12-2018 19:26,02-12-2018 05:56,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069024932598700000,a much older me also screetching! miobiforever moremiobi netflix,netflix,02-12-2018 00:26,01-12-2018 19:26,02-12-2018 05:56,0.208333333,0.333333333,0,1,0,0,0.208333333,0.333333333,,
1069024975615600000,bodyguard (- ) netflix recomiendo CLAPPING HANDS SIGNEMOJI MODIFIER FITZPATRICK TYPE-3CLAPPING HANDS SIGNEMOJI MODIFIER FITZPATRICK TYPE-3,netflix,02-12-2018 00:26,01-12-2018 19:26,02-12-2018 05:56,0,0,0,1,0,0,0,0,,
1069024989716740000,magician or stunt performer!!! deathbymagic is real or fake just mind blowing dmk netflix,netflix,02-12-2018 00:26,01-12-2018 19:26,02-12-2018 05:56,-0.75,1,0.234,0.766,0,-0.6093,-0.75,1,,
1069025195975980000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:27,01-12-2018 19:27,02-12-2018 05:57,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069025688164970000,sitting here watching season of daredevil on netflix thanks so much for ruining the awesome netflix marvel shows,netflix,02-12-2018 00:29,01-12-2018 19:29,02-12-2018 05:59,0.466666667,0.466666667,0.085,0.489,0.425,0.8417,0.466666667,0.466666667,,
1069025740262380000,i can't believe that netflix is not going ahead with another series of daredevil i'm / the way through and it...,netflix,02-12-2018 00:29,01-12-2018 19:29,02-12-2018 05:59,0,0,0,0.923,0.077,0.128,0,0,,
1069025790803740000,someone has yet to explain the plot of a christmas prince to me without laughing christmas netflix,netflix,02-12-2018 00:29,01-12-2018 19:29,02-12-2018 05:59,0,0,0.149,0.851,0,-0.3875,0,0,,
1069025805357980000,breaking_bad the movie reportably starts filming this month in newmexico MOVIE CAMERACLAPPER BOARDHUNDRED POINTS SYMBOLHEAVY BLACK HEART[?] jesse pinkman is back bitches VICTORY HANDEMOJI MODIFIER FITZPATRICK TYPE-4...,netflix,02-12-2018 00:29,01-12-2018 19:29,02-12-2018 05:59,-0.083333333,0.216666667,0.13,0.87,0,-0.5994,-0.083333333,0.216666667,,
1069025866313810000,youtube to scale back original shows as it focuses on free viewing netflix amazon youtube competition...,netflix,02-12-2018 00:30,01-12-2018 19:30,02-12-2018 06:00,0.258333333,0.516666667,0,0.64,0.36,0.743,0.258333333,0.516666667,,
1069025912308530000,made my night to see who mrs claus was at the end of thechristmaschronicles GRINNING FACE WITH SMILING EYESSMILING FACE WITH HEART-SHAPED EYES yes thankyou wanted netflix,netflix,02-12-2018 00:30,01-12-2018 19:30,02-12-2018 06:00,0,0,0,0.713,0.287,0.8647,0,0,,
1069026022681600000,are you a blockbuster or a netflix? business models are on fire! tech-driven service-based models are massively i...,netflix,02-12-2018 00:30,01-12-2018 19:30,02-12-2018 06:00,0,1,0.117,0.68,0.204,0.4199,0,1,,
1069026160456200000,rt : it's here!!!! PARTY POPPERCLAPPING HANDS SIGNEMOJI MODIFIER FITZPATRICK TYPE-3 we've got a trailer fannerinos! WHITE SMILING FACE[?] season of is coming so so soon who else can't wait u...,netflix,02-12-2018 00:31,01-12-2018 19:31,02-12-2018 06:01,0,0,0,0.764,0.236,0.8531,0,0,,
1069026279742150000,netflix thought you might enjoy this if you haven't seen it already,netflix,02-12-2018 00:31,01-12-2018 19:31,02-12-2018 06:01,0.4,0.5,0,0.775,0.225,0.4939,0.4,0.5,,
1069026370460700000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:32,01-12-2018 19:32,02-12-2018 06:02,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069026482050100000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:32,01-12-2018 19:32,02-12-2018 06:02,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069026518045620000,rt : cool and the gang chillin like villains come at us bro! squadgoals chillin teamhaesten stoppullingmybea...,netflix,02-12-2018 00:32,01-12-2018 19:32,02-12-2018 06:02,0.4375,0.65,0.196,0.578,0.226,-0.2244,0.4375,0.65,,
1069026545258420000,everyone stop what you are doing there is a christmas gbbs on netflix thank you REGIONAL INDICATOR SYMBOL LETTER GREGIONAL INDICATOR SYMBOL LETTER BHEAVY BLACK HEART[?],netflix,02-12-2018 00:32,01-12-2018 19:32,02-12-2018 06:02,-0.166666667,0.433333333,0.079,0.83,0.09,0.0772,-0.166666667,0.433333333,,
1069026825953780000,frontier must be one of the worst shows in history yet somehow i'm on season netflix,netflix,02-12-2018 00:33,01-12-2018 19:33,02-12-2018 06:03,-1,1,0.215,0.785,0,-0.6249,-1,1,,
1069027144947440000,great to have an irish cartoon on netflix such a big platform! keep an eye out for angelaschristmas a short car...,netflix,02-12-2018 00:35,01-12-2018 19:35,02-12-2018 06:05,0.16,0.33,0,0.804,0.196,0.6588,0.16,0.33,,
1069027161032530000,watching fisforfamily: s e - mr murphy's wild ride on ! netflix tv...,netflix,02-12-2018 00:35,01-12-2018 19:35,02-12-2018 06:05,-0.0625,0.7,0,1,0,0,-0.0625,0.7,,
1069027205001420000,get your first look at the chillingadventuresofsabrina part netflixseries netflix tvseries actress...,netflix,02-12-2018 00:35,01-12-2018 19:35,02-12-2018 06:05,0.25,0.333333333,0,1,0,0,0.25,0.333333333,,
1069027318964910000,cash the dog also enjoys mystery science theatre netflix mstkthegauntlet,netflix,02-12-2018 00:35,01-12-2018 19:35,02-12-2018 06:05,0,0,0,0.732,0.268,0.5106,0,0,,
1069027483092160000,thanks insatiable on for using a couple minutes of my song walk my own way i love this show sooo much &amp;...,netflix,02-12-2018 00:36,01-12-2018 19:36,02-12-2018 06:06,0.375,0.5,0,0.717,0.283,0.7964,0.375,0.5,,
1069027530525460000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:36,01-12-2018 19:36,02-12-2018 06:06,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069027689611300000,any idea why only disney/marvel titles being blocked by netflix on my nvidiashieldtv android box...,netflix,02-12-2018 00:37,01-12-2018 19:37,02-12-2018 06:07,0,1,0.13,0.87,0,-0.2732,0,1,,
1069027760545410000,rt : the heart behind miobi was real it was the most heartful writers producers cast and crew you can imagine miobifor...,netflix,02-12-2018 00:37,01-12-2018 19:37,02-12-2018 06:07,0.1,0.5,0,1,0,0,0.1,0.5,,
1069027827201310000,rt : we've released our episode on creedii and theballadofbusterscruggs! we also discuss the potential upsides to having m...,netflix,02-12-2018 00:37,01-12-2018 19:37,02-12-2018 06:07,0,1,0,1,0,0,0,1,,
1069028064196200000,rt : jessicajones b like daredevil ironfist lukecage netflix marvel,netflix,02-12-2018 00:38,01-12-2018 19:38,02-12-2018 06:08,0,0,0,0.424,0.576,0.7003,0,0,,
1069028096169390000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:38,01-12-2018 19:38,02-12-2018 06:08,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069028249009880000,springsteenbroadway on /! 's memoir borntorun now! :) springsteenonbroadway...,netflix,02-12-2018 00:39,01-12-2018 19:39,02-12-2018 06:09,0.5,1,0,0.691,0.309,0.555,0.5,1,,
1069028414697410000,just wanted to sit down for the night relax and finish power watching some episodes of sonsofanarchy on netflix...,netflix,02-12-2018 00:40,01-12-2018 19:40,02-12-2018 06:10,-0.155555556,0.288888889,0,0.861,0.139,0.4404,-0.155555556,0.288888889,,
1069028423123820000,rt : springsteenbroadway on /! 's memoir borntorun now! :) springsteenonbroadway netflix bruce...,netflix,02-12-2018 00:40,01-12-2018 19:40,02-12-2018 06:10,0.5,1,0,0.754,0.246,0.555,0.5,1,,
1069028494896780000,we need on the switch it's the end of for crying out loud netflix,netflix,02-12-2018 00:40,01-12-2018 19:40,02-12-2018 06:10,-0.05,0.7,0.193,0.807,0,-0.4767,-0.05,0.7,,
1069028687633300000,super disappointed to realize these netflix garden shows are not montypython,netflix,02-12-2018 00:41,01-12-2018 19:41,02-12-2018 06:11,-0.208333333,0.708333333,0.194,0.562,0.244,0.2023,-0.208333333,0.708333333,,
1069028849239970000,asb virtual info: the ballad of buster scruggs (la balada de buster scruggs) netflix joelcoen ethancoen...,netflix,02-12-2018 00:41,01-12-2018 19:41,02-12-2018 06:11,0,0,0,1,0,0,0,0,,
1069028854885430000,rt : first battleangel now evangelion it's like i'm being erased from anything i ever cared about and poured my heart int...,netflix,02-12-2018 00:41,01-12-2018 19:41,02-12-2018 06:11,0.25,0.333333333,0,0.773,0.227,0.6486,0.25,0.333333333,,
1069029226211350000,it would be cool if netflix just produce annual films for daredevil cage and ironfist or just put cage and...,netflix,02-12-2018 00:43,01-12-2018 19:43,02-12-2018 06:13,0.35,0.65,0,0.826,0.174,0.4215,0.35,0.65,,
1069029275775440000,rt : making it simple &gt;disney owns marvel &gt;disney wants to make marvel shows &gt;netflix agrees to distribute them and pay for the...,netflix,02-12-2018 00:43,01-12-2018 19:43,02-12-2018 06:13,0.1,0.228571429,0.052,0.672,0.276,0.7184,0.1,0.228571429,,
1069029285099230000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:43,01-12-2018 19:43,02-12-2018 06:13,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069029328992720000,rt : charliehunnam sonsofanarchy walescomiccon ...,netflix,02-12-2018 00:43,01-12-2018 19:43,02-12-2018 06:13,0,0,0,1,0,0,0,0,,
1069029373775210000,rt : making it simple &gt;disney owns marvel &gt;disney wants to make marvel shows &gt;netflix agrees to distribute them and pay for the...,netflix,02-12-2018 00:43,01-12-2018 19:43,02-12-2018 06:13,0.1,0.228571429,0.052,0.672,0.276,0.7184,0.1,0.228571429,,
1069029391903130000,rt : we've released our episode on creedii and theballadofbusterscruggs! we also discuss the potential upsides to having m...,netflix,02-12-2018 00:44,01-12-2018 19:44,02-12-2018 06:14,0,1,0,1,0,0,0,1,,
1069029561130590000,first: the suspense!! season of whaaaaaat?? then: hey waitaminutewhere's ? netflix...,netflix,02-12-2018 00:44,01-12-2018 19:44,02-12-2018 06:14,0.390625,0.333333333,0,1,0,0,0.390625,0.333333333,,
1069029639857880000,shane osborne and mark best are my favourites on thefinaltable netflix,netflix,02-12-2018 00:45,01-12-2018 19:45,02-12-2018 06:15,1,0.3,0,0.704,0.296,0.6369,1,0.3,,
1069029719113370000,rt : making it simple &gt;disney owns marvel &gt;disney wants to make marvel shows &gt;netflix agrees to distribute them and pay for the...,netflix,02-12-2018 00:45,01-12-2018 19:45,02-12-2018 06:15,0.1,0.228571429,0.052,0.672,0.276,0.7184,0.1,0.228571429,,
1069029742471370000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:45,01-12-2018 19:45,02-12-2018 06:15,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069030031186370000,rt : unlike bella swan rose hathaway teaches girls not to pine for love to be strong to fight bullies don't take that too...,netflix,02-12-2018 00:46,01-12-2018 19:46,02-12-2018 06:16,0.511111111,0.761111111,0.086,0.664,0.249,0.7096,0.511111111,0.761111111,,
1069030034533370000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:46,01-12-2018 19:46,02-12-2018 06:16,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069030047342830000,rt : spotted in the los angeles timesall six fantastic episodes of season starring anthony...,netflix,02-12-2018 00:46,01-12-2018 19:46,02-12-2018 06:16,0.4,0.9,0,0.783,0.217,0.5574,0.4,0.9,,
1069030079907280000,rt : for any woman who has been told she 'shouldn't be wearing' that here's the first clip from my new netflix special: vir das...,netflix,02-12-2018 00:46,01-12-2018 19:46,02-12-2018 06:16,0.247835498,0.453102453,0,0.895,0.105,0.4019,0.247835498,0.453102453,,
1069030081127820000,rt : youtube to scale back original shows as it focuses on free viewing netflix amazon youtube competition giants ads pa...,netflix,02-12-2018 00:46,01-12-2018 19:46,02-12-2018 06:16,0.258333333,0.516666667,0,0.7,0.3,0.743,0.258333333,0.516666667,,
1069030297822470000,ok hemlockgrove season is like the sequel that went straight to dvd but i still want more! POPCORN netflix,netflix,02-12-2018 00:47,01-12-2018 19:47,02-12-2018 06:17,0.441666667,0.466666667,0,0.682,0.318,0.5487,0.441666667,0.466666667,,
1069030352008670000,rt : cried while i reading about mason's death but would love to see as to how it turns out on screen pickupvampireacademy net...,netflix,02-12-2018 00:47,01-12-2018 19:47,02-12-2018 06:17,0.25,0.3,0.146,0.654,0.2,0.5499,0.25,0.3,,
1069030406480160000,when you put netflix on and spend easily half an hour just trying to select a film lol only to watch a documentary saturdaynight,netflix,02-12-2018 00:48,01-12-2018 19:48,02-12-2018 06:18,0.158333333,0.466666667,0,0.794,0.206,0.6369,0.158333333,0.466666667,,
1069030447664020000,i'm watching the squeal to a christmas prince and i'm not even ten minutes in and the dad is the star of the movie...,netflix,02-12-2018 00:48,01-12-2018 19:48,02-12-2018 06:18,0,0,0,1,0,0,0,0,,
1069030814178880000,rt : robotech is now streaming on netflix! fans can watch all episodes via the link below:,netflix,02-12-2018 00:49,01-12-2018 19:49,02-12-2018 06:19,0,0,0,1,0,0,0,0,,
1069030892096630000,love finding new shows to get into thelastkingdom netflix THUMBS UP SIGNEMOJI MODIFIER FITZPATRICK TYPE-3,netflix,02-12-2018 00:50,01-12-2018 19:50,02-12-2018 06:20,0.318181818,0.527272727,0,0.769,0.231,0.6369,0.318181818,0.527272727,,
1069031142169470000,netflix needs to get jeopardy and i swear i will watch it all day,netflix,02-12-2018 00:51,01-12-2018 19:51,02-12-2018 06:21,0,0,0.301,0.699,0,-0.5106,0,0,,
1069031175480590000,the get down and sense didn't deserve the axe thinking about ending netflix sub,netflix,02-12-2018 00:51,01-12-2018 19:51,02-12-2018 06:21,-0.155555556,0.288888889,0,0.909,0.091,0.0762,-0.155555556,0.288888889,,
1069031213430640000,rt : busy night in saratogasprings are you out and about or doing netflix?,netflix,02-12-2018 00:51,01-12-2018 19:51,02-12-2018 06:21,0.1,0.3,0,1,0,0,0.1,0.3,,
1069031297337580000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:51,01-12-2018 19:51,02-12-2018 06:21,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069031308825890000,so it's all-but confirmed by alan sepinwall that the netflix marvel shows aren't heading to disney+ and are effe...,netflix,02-12-2018 00:51,01-12-2018 19:51,02-12-2018 06:21,0.4,1,0,0.865,0.135,0.4215,0.4,1,,
1069031473955720000,rt : jessicajones b like daredevil ironfist lukecage netflix marvel,netflix,02-12-2018 00:52,01-12-2018 19:52,02-12-2018 06:22,0,0,0,0.424,0.576,0.7003,0,0,,
1069031486022720000,do you ever wonder why you're not a doctor after seasons of ? WOMANEMOJI MODIFIER FITZPATRICK TYPE-3ZERO WIDTH JOINER[?][?] greysanatomy relatable doctor...,netflix,02-12-2018 00:52,01-12-2018 19:52,02-12-2018 06:22,0,0,0,1,0,0,0,0,,
1069031530490540000,i'm seeing a lot of talk about christmaschronicles on my feed but spare minutes for thelandofsteadyhabits it...,netflix,02-12-2018 00:52,01-12-2018 19:52,02-12-2018 06:22,0,0,0,1,0,0,0,0,,
1069031581665370000,rt : the vampireacademy family is strong! we need our second chance! you asked we answered! the fans have spoken!!! vafamily ...,netflix,02-12-2018 00:52,01-12-2018 19:52,02-12-2018 06:22,0.270833333,0.366666667,0,0.746,0.254,0.7556,0.270833333,0.366666667,,
1069031768131540000,this ronnie coleman doc on netflix is crazy,netflix,02-12-2018 00:53,01-12-2018 19:53,02-12-2018 06:23,-0.6,0.9,0.255,0.745,0,-0.34,-0.6,0.9,,
1069031795419680000,rt : making it simple &gt;disney owns marvel &gt;disney wants to make marvel shows &gt;netflix agrees to distribute them and pay for the...,netflix,02-12-2018 00:53,01-12-2018 19:53,02-12-2018 06:23,0.1,0.228571429,0.052,0.672,0.276,0.7184,0.1,0.228571429,,
1069031882254370000,there's nothing better than ending a saturday night with and countdowntochristmas setti...,netflix,02-12-2018 00:53,01-12-2018 19:53,02-12-2018 06:23,0.5,0.5,0.194,0.806,0,-0.3412,0.5,0.5,,
1069031903884240000,frontier season netflix jasonmomoa SMILING FACE WITH HEART-SHAPED EYES,netflix,02-12-2018 00:54,01-12-2018 19:54,02-12-2018 06:24,0,0,0,0.682,0.318,0.5766,0,0,,
1069031923736100000,update - acha g tu netflix help center per un k representative sey chat/gup-shup kerney k baad maloom ho...,netflix,02-12-2018 00:54,01-12-2018 19:54,02-12-2018 06:24,-0.1,0.1,0,0.838,0.162,0.4019,-0.1,0.1,,
1069031929142550000,rt : netflix really needs an option to close their shitty promotion banners at the top of the browse page it's getting to the p...,netflix,02-12-2018 00:54,01-12-2018 19:54,02-12-2018 06:24,0.35,0.35,0.131,0.803,0.066,-0.4215,0.35,0.35,,
1069031933596680000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 00:54,01-12-2018 19:54,02-12-2018 06:24,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069031958959790000,rt : now that daredevil has been cancelled he can finally appear on aos GRINNING FACE WITH SMILING EYES marvel agentsofshield scifi netflix,netflix,02-12-2018 00:54,01-12-2018 19:54,02-12-2018 06:24,0,1,0.066,0.562,0.372,0.8506,0,1,,
1069032030757920000,i am not a stop along the way i'm a destination blairwaldorf gossipgirl netflix,netflix,02-12-2018 00:54,01-12-2018 19:54,02-12-2018 06:24,0,0,0,0.854,0.146,0.2235,0,0,,
1069032159451600000,rt : robotech is now streaming on netflix! fans can watch all episodes via the link below:,netflix,02-12-2018 00:55,01-12-2018 19:55,02-12-2018 06:25,0,0,0,1,0,0,0,0,,
1069032208025960000,rt : would love it if this story can have another chance! pickupvampireacademy netflixlifee netflix vampireacademy,netflix,02-12-2018 00:55,01-12-2018 19:55,02-12-2018 06:25,0.625,0.6,0,0.667,0.333,0.7574,0.625,0.6,,
1069032412317910000,chilling adventures of sabrina gets premiere date and trailer chillingadventuresofsabrina sabrina netflix...,netflix,02-12-2018 00:56,01-12-2018 19:56,02-12-2018 06:26,-0.5,0.9,0.081,0.741,0.178,0.3182,-0.5,0.9,,
1069032438406560000,rt : pleeeeeeeeaaaaaaseeeee netflix vampireacademy pickupvampireacademy,netflix,02-12-2018 00:56,01-12-2018 19:56,02-12-2018 06:26,0,0,0,1,0,0,0,0,,
1069032496929600000,follow us and explore the world of television - netflix hulu amazon abc cw riverdale riverdaleseason...,netflix,02-12-2018 00:56,01-12-2018 19:56,02-12-2018 06:26,0,0,0,0.892,0.108,0.1779,0,0,,
1069032993380060000,on netflix sure is something,netflix,02-12-2018 00:58,01-12-2018 19:58,02-12-2018 06:28,0.5,0.888888889,0,0.635,0.365,0.3182,0.5,0.888888889,,
1069033041631280000,do yer needa count? - no'sir pew xPISTOL FACE WITH COWBOY HAT theballadofbusterscruggs instantclassic netflix,netflix,02-12-2018 00:58,01-12-2018 19:58,02-12-2018 06:28,0,0,0,1,0,0,0,0,,
1069033056617540000,so far i've forgotten what this was about twice because there have been remarkably few dogs netflix dogs,netflix,02-12-2018 00:58,01-12-2018 19:58,02-12-2018 06:28,-0.05,0.55,0.113,0.887,0,-0.2878,-0.05,0.55,,
1069033057548520000,binge of latest season of frontier on netflix complete wish there had been more shawn doyle: true master of play...,netflix,02-12-2018 00:58,01-12-2018 19:58,02-12-2018 06:28,0.3625,0.6125,0,0.757,0.243,0.6969,0.3625,0.6125,,
1069033109457380000,focused photo by tylreavery tyavery god newmusic goat newartist hiphop soul weeksnoticeep...,netflix,02-12-2018 00:58,01-12-2018 19:58,02-12-2018 06:28,0,0,0,0.68,0.32,0.5719,0,0,,
1069033147705170000,rt : making it simple &gt;disney owns marvel &gt;disney wants to make marvel shows &gt;netflix agrees to distribute them and pay for the...,netflix,02-12-2018 00:58,01-12-2018 19:58,02-12-2018 06:28,0.1,0.228571429,0.052,0.672,0.276,0.7184,0.1,0.228571429,,
1069033251925350000,rt : netflix reportedly was dissatisfied with marvel relationship from the start marvel netflix h...,netflix,02-12-2018 00:59,01-12-2018 19:59,02-12-2018 06:29,0,0,0.135,0.573,0.292,0.4588,0,0,,
1069033458465480000,check out vai anitta on netflix nowplaying vaianitta,netflix,02-12-2018 01:00,01-12-2018 20:00,02-12-2018 06:30,0,0,0,1,0,0,0,0,,
1069033672769180000,and need to get together and give us a christmas movie SMILING FACE WITH HEART-SHAPED EYES! the man who brought us the santa c...,netflix,02-12-2018 01:01,01-12-2018 20:01,02-12-2018 06:31,0,0,0,0.845,0.155,0.6155,0,0,,
1069033695183460000,hollywood and bollywood stars bond over andy serkis' ''mowgli'' mowgli netflix abhish...,netflix,02-12-2018 01:01,01-12-2018 20:01,02-12-2018 06:31,0,0,0,1,0,0,0,0,,
1069033720592710000,rt : chilling adventures of sabrina season promo (hd) chillingadventureofsabrina season netflix,netflix,02-12-2018 01:01,01-12-2018 20:01,02-12-2018 06:31,-0.5,0.9,0.088,0.72,0.192,0.3182,-0.5,0.9,,
1069033725898440000,just started pouring here on north shore of longisland in netflix mode looking either an action or syfy flick...,netflix,02-12-2018 01:01,01-12-2018 20:01,02-12-2018 06:31,0.1,0.1,0,1,0,0,0.1,0.1,,
1069033789685260000,ozark binge on netflix starts day was somewhat wasted but did find what was causing the eave to flood: rain barr...,netflix,02-12-2018 01:01,01-12-2018 20:01,02-12-2018 06:31,-0.2,0,0.089,0.911,0,-0.2391,-0.2,0,,
1069033868429270000,just seen this poster for netflix show therain and wondering did harry and ron have a kid together???THINKING FACE,netflix,02-12-2018 01:01,01-12-2018 20:01,02-12-2018 06:31,0,0,0,1,0,0,0,0,,
1069034019755640000,i think the world deserves more than minutes of dressing patriotact netflix,netflix,02-12-2018 01:02,01-12-2018 20:02,02-12-2018 06:32,0.5,0.5,0,1,0,0,0.5,0.5,,
1069034078601710000,another comparison between two men savedaredevil renewdaredevil netflix via,netflix,02-12-2018 01:02,01-12-2018 20:02,02-12-2018 06:32,0,0,0,1,0,0,0,0,,
1069034502767500000,when will netflix make a dominique pamplemousse in it's all over once the fat lady sings! show im dying,netflix,02-12-2018 01:04,01-12-2018 20:04,02-12-2018 06:34,0,0,0,1,0,0,0,0,,
1069034564096470000,rt : devil man crybaby was type wild devilmancrybaby netflix myart digitalart devilman,netflix,02-12-2018 01:04,01-12-2018 20:04,02-12-2018 06:34,0.1,0.4,0.286,0.714,0,-0.6597,0.1,0.4,,
1069034571155430000,the first character introduced was year old programmer jung se-joo and then he mysteriously dissapeared...,netflix,02-12-2018 01:04,01-12-2018 20:04,02-12-2018 06:34,0.116666667,0.511111111,0,1,0,0,0.116666667,0.511111111,,
1069034579036720000,it's from blue mountain state netflix,netflix,02-12-2018 01:04,01-12-2018 20:04,02-12-2018 06:34,0,0.1,0,1,0,0,0,0.1,,
1069034586212950000,rt : we got our first poster game on netflix losingit,netflix,02-12-2018 01:04,01-12-2018 20:04,02-12-2018 06:34,-0.075,0.366666667,0,1,0,0,-0.075,0.366666667,,
1069034623471180000,ohhh i really enjoyed theholidaycalendar on netflix such a cute christmas movieCHRISTMAS TREEx,netflix,02-12-2018 01:04,01-12-2018 20:04,02-12-2018 06:34,0.333333333,0.733333333,0,0.577,0.423,0.7645,0.333333333,0.733333333,,
1069034731982020000,quit canceling good shows that you refuse to market daredevil gypsy and at least others if you...,netflix,02-12-2018 01:05,01-12-2018 20:05,02-12-2018 06:35,0.2,0.5,0.107,0.68,0.214,0.296,0.2,0.5,,
1069034946403220000,hi guys this is my st time tweeting you best of luck with your series on netflix netflix memoriesofthealhambra,netflix,02-12-2018 01:06,01-12-2018 20:06,02-12-2018 06:36,1,0.3,0,0.702,0.298,0.802,1,0.3,,
1069034950673000000,the elite vpn - access iptv/geolocked streaming sites right now day test run (no debit/credit cards necessary)...,netflix,02-12-2018 01:06,01-12-2018 20:06,02-12-2018 06:36,0.142857143,0.767857143,0,1,0,0,0.142857143,0.767857143,,
1069034999813360000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 01:06,01-12-2018 20:06,02-12-2018 06:36,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069035177505160000,rt : angela's song long version (:) now available doloresoriordan angelassong angelaschristmas ...,netflix,02-12-2018 01:07,01-12-2018 20:07,02-12-2018 06:37,0.283333333,0.6,0,1,0,0,0.283333333,0.6,,
1069035178670990000,i hate clicking on the same dumb shit because netflix changed the picture netflix tricks,netflix,02-12-2018 01:07,01-12-2018 20:07,02-12-2018 06:37,-0.34375,0.58125,0.548,0.452,0,-0.9022,-0.34375,0.58125,,
1069035262833900000,shadowhuntersSMILING FACE WITH SMILING EYES netflix,netflix,02-12-2018 01:07,01-12-2018 20:07,02-12-2018 06:37,0,0,0,0.573,0.427,0.5766,0,0,,
1069035307981520000,rt : robotech is now streaming on netflix! fans can watch all episodes via the link below:,netflix,02-12-2018 01:07,01-12-2018 20:07,02-12-2018 06:37,0,0,0,1,0,0,0,0,,
1069035367150620000,dogs dogsnetflix netflixdogs netflix zeus it's saturday night and i'm spending it crying because of you CRYING FACE PAW PRINTS,netflix,02-12-2018 01:07,01-12-2018 20:07,02-12-2018 06:37,-0.2,0.6,0.278,0.722,0,-0.7865,-0.2,0.6,,
1069035497249530000,rt : 'roll with me' avoids the tropes that narratives about people w/ disabilities often offer instead giving a fully developed...,netflix,02-12-2018 01:08,01-12-2018 20:08,02-12-2018 06:38,0.1,0.3,0.081,0.806,0.114,0.1779,0.1,0.3,,
1069035504295910000,rt : making it simple &gt;disney owns marvel &gt;disney wants to make marvel shows &gt;netflix agrees to distribute them and pay for the...,netflix,02-12-2018 01:08,01-12-2018 20:08,02-12-2018 06:38,0.1,0.228571429,0.052,0.672,0.276,0.7184,0.1,0.228571429,,
1069035524709600000,rt : today array proudly debuts rollwithme on netflix! the doc by chronicles gabriel cordell's incredible journey fr...,netflix,02-12-2018 01:08,01-12-2018 20:08,02-12-2018 06:38,0.95,0.95,0,0.804,0.196,0.5983,0.95,0.95,,
1069035617500050000,rt : a gritty expose of police corruption crossroads: one two jaga tells the story of money struggles and individuals finding...,netflix,02-12-2018 01:08,01-12-2018 20:08,02-12-2018 06:38,0,0.75,0.194,0.806,0,-0.4767,0,0.75,,
1069035708902440000,rt : 'roll with me' avoids the tropes that narratives about people w/ disabilities often offer instead giving a fully developed...,netflix,02-12-2018 01:09,01-12-2018 20:09,02-12-2018 06:39,0.1,0.3,0.081,0.806,0.114,0.1779,0.1,0.3,,
