Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
,,,GMT,EST,IST,polarity,subjectivity,neg,neu,pos,compound,polarity,subjectivity
1070675817120870000,rt : i love grid fins and today we saw how vital they are for booster stability falcon still managed to stop spinning stick...,spacex,06-12-2018 13:46,06-12-2018 08:46,06-12-2018 19:16,0.3,0.5,0.08,0.688,0.232,0.6369,0.3,0.5
1070676137393680000,rt : the coast guard has contacted tug eagle and they have switched channels for discussion spacexfleet spacex,spacex,06-12-2018 13:47,06-12-2018 08:47,06-12-2018 19:17,0,0,0,1,0,0,0,0
1070676221644690000,rt : for those playing along i should be at the port in about an hour to join all the usual suspects ;) in case the spacex boos...,spacex,06-12-2018 13:47,06-12-2018 08:47,06-12-2018 19:17,0,0.625,0.079,0.726,0.195,0.3612,0,0.625
1070676301567220000,rt : booster recovery efforts may have been taking place in port last night as the spacex engineers are working out how to s...,spacex,06-12-2018 13:48,06-12-2018 08:48,06-12-2018 19:18,0,0.066666667,0,1,0,0,0,0.066666667
1070676463756530000,rt : while spacex didnt nail landing the first stage from today's successful crs- launch their west coast team was busy re...,spacex,06-12-2018 13:48,06-12-2018 08:48,06-12-2018 19:18,0.366666667,0.527777778,0,0.84,0.16,0.5859,0.366666667,0.527777778
1070676755218860000,falcon landing in water elonmusk falcon space spacex,spacex,06-12-2018 13:50,06-12-2018 08:50,06-12-2018 19:20,0,0,0,1,0,0,0,0
1070676801670780000,a coast guard vessel is joining the party offshore spacex spacexfleet,spacex,06-12-2018 13:50,06-12-2018 08:50,06-12-2018 19:20,0,0,0,0.769,0.231,0.4019,0,0
1070676978850800000,rt : video of today's spacex falcon booster losing control due to a grid fin failure and making a soft landing in the atlantic...,spacex,06-12-2018 13:50,06-12-2018 08:50,06-12-2018 19:20,-0.113888889,0.341666667,0.237,0.763,0,-0.7096,-0.113888889,0.341666667
1070677161684720000,rt : a coast guard vessel is joining the party offshore spacex spacexfleet,spacex,06-12-2018 13:51,06-12-2018 08:51,06-12-2018 19:21,0,0,0,0.787,0.213,0.4019,0,0
1070677264940130000,rt : booster recovery efforts may have been taking place in port last night as the spacex engineers are working out how to s...,spacex,06-12-2018 13:52,06-12-2018 08:52,06-12-2018 19:22,0,0.066666667,0,1,0,0,0,0.066666667
1070677368996530000,i have decided to bundle up and set out to port canaveral for a short while before work it is a nippy deg on the c...,spacex,06-12-2018 13:52,06-12-2018 08:52,06-12-2018 19:22,0,0.3,0,1,0,0,0,0.3
1070677538442230000,rt : hans admits that he's puzzled and how that falcon managed to kill its roll and stabilize itself nearly perfectly for land...,spacex,06-12-2018 13:53,06-12-2018 08:53,06-12-2018 19:23,1,1,0.208,0.584,0.208,0,1,1
1070677709708120000,after hearing that even spacex was puzzled how the booster arrested its spin in time for landing (it isn't equippe...,spacex,06-12-2018 13:53,06-12-2018 08:53,06-12-2018 19:23,0,0,0.211,0.789,0,-0.5859,0,0
1070677856009830000,rt : i have decided to bundle up and set out to port canaveral for a short while before work it is a nippy deg on the coast...,spacex,06-12-2018 13:54,06-12-2018 08:54,06-12-2018 19:24,0,0.3,0,1,0,0,0,0.3
1070678022527820000,rt : first stage has lost control spacex,spacex,06-12-2018 13:55,06-12-2018 08:55,06-12-2018 19:25,0.25,0.333333333,0.277,0.723,0,-0.3182,0.25,0.333333333
1070678073836750000,spacex falcon 's first stage suffered a landing anomaly failing to land on landing zone at cape canaveral air f...,spacex,06-12-2018 13:55,06-12-2018 08:55,06-12-2018 19:25,0.25,0.333333333,0.277,0.723,0,-0.7579,0.25,0.333333333
1070678093726180000,rt : a few shots from slc- of this afternoon's successful spacex launch of falcon and crs!,spacex,06-12-2018 13:55,06-12-2018 08:55,06-12-2018 19:25,0.36875,0.525,0,0.774,0.226,0.6239,0.36875,0.525
1070678490297580000,rt : falcon landing in water elonmusk falcon space spacex,spacex,06-12-2018 13:56,06-12-2018 08:56,06-12-2018 19:26,0,0,0,1,0,0,0,0
1070678536342530000,rt : spacex failed landing at ccafs,spacex,06-12-2018 13:57,06-12-2018 08:57,06-12-2018 19:27,-0.5,0.3,0.398,0.602,0,-0.5106,-0.5,0.3
1070678805902180000,rt : a falcon first stage misses the landing zone and ends up in the water after a grid fin malfunctions spacex footag...,spacex,06-12-2018 13:58,06-12-2018 08:58,06-12-2018 19:28,0.25,0.333333333,0.091,0.909,0,-0.2263,0.25,0.333333333
1070678984155930000,rt : dragon separation! dragon is on its way to resupply the international space station spacex crs,spacex,06-12-2018 13:58,06-12-2018 08:58,06-12-2018 19:28,0,0,0,1,0,0,0,0
1070679234375490000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 13:59,06-12-2018 08:59,06-12-2018 19:29,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070679462516320000,rt : i wonder what religious institution will build a place of worship on mars first new type of space race? mars marslanding...,spacex,06-12-2018 14:00,06-12-2018 09:00,06-12-2018 19:30,0.128787879,0.345959596,0,0.896,0.104,0.296,0.128787879,0.345959596
1070679759456070000,rt : no spin recovery for this bird this is both amazing and horrible at the same time spacex crs,spacex,06-12-2018 14:02,06-12-2018 09:02,06-12-2018 19:32,-0.133333333,0.675,0.224,0.627,0.149,-0.2263,-0.133333333,0.675
1070679859213530000,rt : spacex falcon 's first stage suffered a landing anomaly failing to land on landing zone at cape canaveral air force...,spacex,06-12-2018 14:02,06-12-2018 09:02,06-12-2018 19:32,0.25,0.333333333,0.265,0.735,0,-0.7579,0.25,0.333333333
1070680312764520000,rt : want to know what exactly went wrong in today's falcon landing attempt? i've got a nice deep rundown for you!...,spacex,06-12-2018 14:04,06-12-2018 09:04,06-12-2018 19:34,0.0875,0.6375,0.127,0.694,0.179,0,0.0875,0.6375
1070681246848690000,glad you post itjust saw it live spinning wondering what's gonna happenthank you for all the live...,spacex,06-12-2018 14:07,06-12-2018 09:07,06-12-2018 19:37,0.257575758,0.666666667,0,0.842,0.158,0.4588,0.257575758,0.666666667
1070681828007190000,rt : a coast guard vessel is joining the party offshore spacex spacexfleet,spacex,06-12-2018 14:10,06-12-2018 09:10,06-12-2018 19:40,0,0,0,0.787,0.213,0.4019,0,0
1070681954494890000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:10,06-12-2018 09:10,06-12-2018 19:40,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070682057725040000,rt : this is why we need to continue to explore space we need more wonder and excitement in a world so torn apart for just...,spacex,06-12-2018 14:11,06-12-2018 09:11,06-12-2018 19:41,0.5,0.5,0.093,0.783,0.123,0.2138,0.5,0.5
1070683262782060000,rt : around t+ : you can see a ring float out from behind the landing stage seconds later it looks like it impacted one of t...,spacex,06-12-2018 14:15,06-12-2018 09:15,06-12-2018 19:45,-0.2,0.35,0,0.902,0.098,0.3612,-0.2,0.35
1070684500722670000,rt : {space vintage} this is david scott during an apollo eva FACE WITH OPEN MOUTH WHITE RIGHT POINTING BACKHAND INDEXyou want to become an astronaut ? try the astronaut selec...,spacex,06-12-2018 14:20,06-12-2018 09:20,06-12-2018 19:50,-0.116071429,0.508928571,0,0.956,0.044,0.0772,-0.116071429,0.508928571
1070684523980040000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:20,06-12-2018 09:20,06-12-2018 19:50,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070684729043750000,rt : that's one scorched booster still standing on jrti at the moment in the rain b arrived back at port earlier this morn...,spacex,06-12-2018 14:21,06-12-2018 09:21,06-12-2018 19:51,0,0.25,0,1,0,0,0,0.25
1070685144019820000,rt : few shots from today's spacex crs dragon launch to resupply the iss for nasa story - htt...,spacex,06-12-2018 14:23,06-12-2018 09:23,06-12-2018 19:53,-0.2,0.1,0,1,0,0,-0.2,0.1
1070685271748960000,the shamesh is lit ready for night spacex falcon menorah,spacex,06-12-2018 14:23,06-12-2018 09:23,06-12-2018 19:53,0.2,0.5,0,0.783,0.217,0.3612,0.2,0.5
1070685351784650000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:24,06-12-2018 09:24,06-12-2018 19:54,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070685454213750000,rt : while spacex didnt nail landing the first stage from today's successful crs- launch their west coast team was busy re...,spacex,06-12-2018 14:24,06-12-2018 09:24,06-12-2018 19:54,0.366666667,0.527777778,0,0.84,0.16,0.5859,0.366666667,0.527777778
1070685876898980000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:26,06-12-2018 09:26,06-12-2018 19:56,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070685947791110000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:26,06-12-2018 09:26,06-12-2018 19:56,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070686021585640000,rt : dragon spacecraft containing isu's hydra- experiment propelled successfully towards the international space station!...,spacex,06-12-2018 14:26,06-12-2018 09:26,06-12-2018 19:56,0.375,0.475,0,0.788,0.212,0.5411,0.375,0.475
1070686067832030000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:27,06-12-2018 09:27,06-12-2018 19:57,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070686086387630000,rt : i'll post the vids from the camera in a bit but here's the launch from my phone dragon spacex nasasocial,spacex,06-12-2018 14:27,06-12-2018 09:27,06-12-2018 19:57,0,0,0,1,0,0,0,0
1070686118998430000,rt : i wonder what religious institution will build a place of worship on mars first new type of space race? mars marslanding...,spacex,06-12-2018 14:27,06-12-2018 09:27,06-12-2018 19:57,0.128787879,0.345959596,0,0.896,0.104,0.296,0.128787879,0.345959596
1070686123515650000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:27,06-12-2018 09:27,06-12-2018 19:57,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070686387379270000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:28,06-12-2018 09:28,06-12-2018 19:58,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070686638869740000,interesting that go quest is heading south at kn but eagle is holding looks like they are about -nm off shor...,spacex,06-12-2018 14:29,06-12-2018 09:29,06-12-2018 19:59,0.5,0.5,0,0.788,0.212,0.6249,0.5,0.5
1070686699938820000,like what is that going across the screen from left to right? could me be a meteorite or something? falcon...,spacex,06-12-2018 14:29,06-12-2018 09:29,06-12-2018 19:59,0.142857143,0.267857143,0,0.863,0.137,0.4329,0.142857143,0.267857143
1070686890217490000,rt : a few shots from slc- of this afternoon's successful spacex launch of falcon and crs!,spacex,06-12-2018 14:30,06-12-2018 09:30,06-12-2018 20:00,0.36875,0.525,0,0.774,0.226,0.6239,0.36875,0.525
1070687072913110000,rt : a spacex rocket landed with a splash after a technical malfunction yesterday,spacex,06-12-2018 14:31,06-12-2018 09:31,06-12-2018 20:01,0,0.1,0,1,0,0,0,0.1
1070687329646460000,did i just hear is going to brew beer in space? FACE WITH TEARS OF JOYROLLING ON THE FLOOR LAUGHINGx spacex,spacex,06-12-2018 14:32,06-12-2018 09:32,06-12-2018 20:02,0,0,0.122,0.878,0,-0.3885,0,0
1070687504175640000,the booster has been spotted by ! spacexfleet spacex,spacex,06-12-2018 14:32,06-12-2018 09:32,06-12-2018 20:02,0,0,0,1,0,0,0,0
1070687593447190000,rt : watch as spacex launches a falcon rocket into space it's carrying experiments and mice to the international space statio...,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0,0,0,1,0,0,0,0
1070687598207750000,rt : todays launch of the crs re-supply mission resulted in some fantastic imagery albeit an unf...,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0.4,0.9,0,0.806,0.194,0.5574,0.4,0.9
1070687613911250000,rt : the booster has been spotted by ! spacexfleet spacex,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0,0,0,1,0,0,0,0
1070687622366810000,rt : a coast guard vessel is joining the party offshore spacex spacexfleet,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0,0,0,0.787,0.213,0.4019,0,0
1070687706873650000,rt : interesting that go quest is heading south at kn but eagle is holding looks like they are about -nm off shore so a h...,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0.5,0.5,0,0.812,0.188,0.6249,0.5,0.5
1070687774200750000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070687790273310000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:33,06-12-2018 09:33,06-12-2018 20:03,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070687955772140000,rt : todays launch of the crs re-supply mission resulted in some fantastic imagery albeit an unf...,spacex,06-12-2018 14:34,06-12-2018 09:34,06-12-2018 20:04,0.4,0.9,0,0.806,0.194,0.5574,0.4,0.9
1070687965897280000,rt : spacex falcon 's first stage suffered a landing anomaly failing to land on landing zone at cape canaveral air force...,spacex,06-12-2018 14:34,06-12-2018 09:34,06-12-2018 20:04,0.25,0.333333333,0.265,0.735,0,-0.7579,0.25,0.333333333
1070687990807210000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:34,06-12-2018 09:34,06-12-2018 20:04,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070688000382770000,rt : a spacex rocket landed with a splash after a technical malfunction yesterday,spacex,06-12-2018 14:34,06-12-2018 09:34,06-12-2018 20:04,0,0.1,0,1,0,0,0,0.1
1070688322408860000,sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc...,spacex,06-12-2018 14:36,06-12-2018 09:36,06-12-2018 20:06,0.4,0.4,0.082,0.918,0,-0.1531,0.4,0.4
1070688931614760000,well -in-a-row was one heckuva streak spacex,spacex,06-12-2018 14:38,06-12-2018 09:38,06-12-2018 20:08,0,0,0,0.741,0.259,0.2732,0,0
1070689105858690000,rt : liftoff! spacex falcon crs,spacex,06-12-2018 14:39,06-12-2018 09:39,06-12-2018 20:09,0,0,0,1,0,0,0,0
1070689262037690000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 14:39,06-12-2018 09:39,06-12-2018 20:09,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070689336302140000,rt : no spin recovery for this bird this is both amazing and horrible at the same time spacex crs,spacex,06-12-2018 14:40,06-12-2018 09:40,06-12-2018 20:10,-0.133333333,0.675,0.224,0.627,0.149,-0.2263,-0.133333333,0.675
1070689458981400000,cold windy fun in titusville for spacex launch yesterday ROCKET,spacex,06-12-2018 14:40,06-12-2018 09:40,06-12-2018 20:10,-0.15,0.6,0,0.732,0.268,0.5106,-0.15,0.6
1070689521061250000,rt : while spacex didnt nail landing the first stage from today's successful crs- launch their west coast team was busy re...,spacex,06-12-2018 14:40,06-12-2018 09:40,06-12-2018 20:10,0.366666667,0.527777778,0,0.84,0.16,0.5859,0.366666667,0.527777778
1070689819733440000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:42,06-12-2018 09:42,06-12-2018 20:12,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070689852910380000,spacex is about to launch more than internet-beaming satellites - prescientinfo america,spacex,06-12-2018 14:42,06-12-2018 09:42,06-12-2018 20:12,0.5,0.5,0,1,0,0,0.5,0.5
1070689862083360000,rt arstechnica well -in-a-row was one heckuva streak spacex,spacex,06-12-2018 14:42,06-12-2018 09:42,06-12-2018 20:12,0,0,0,0.792,0.208,0.2732,0,0
1070690056787100000,rt : spacex lost control over falcon block 's first launch of cargo dragon and the company's th operational mission crs-...,spacex,06-12-2018 14:42,06-12-2018 09:42,06-12-2018 20:12,0.25,0.333333333,0.224,0.776,0,-0.6369,0.25,0.333333333
1070690171736260000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:43,06-12-2018 09:43,06-12-2018 20:13,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070690258927400000,well there is this i am highly amused by this imagery from sentinal spacex spacexfleet,spacex,06-12-2018 14:43,06-12-2018 09:43,06-12-2018 20:13,0.16,0.54,0,0.698,0.302,0.6361,0.16,0.54
1070690378125320000,rt : i have decided to bundle up and set out to port canaveral for a short while before work it is a nippy deg on the coast...,spacex,06-12-2018 14:44,06-12-2018 09:44,06-12-2018 20:14,0,0.3,0,1,0,0,0,0.3
1070690426854740000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 14:44,06-12-2018 09:44,06-12-2018 20:14,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070690512779260000,rt : falcon rainbirds gushing sound suppression water at liftoff of crs- spacex falcon crs ...,spacex,06-12-2018 14:44,06-12-2018 09:44,06-12-2018 20:14,0.4,0.4,0,1,0,0,0.4,0.4
1070690514167650000,rt : interesting that go quest is heading south at kn but eagle is holding looks like they are about -nm off shore so a h...,spacex,06-12-2018 14:44,06-12-2018 09:44,06-12-2018 20:14,0.5,0.5,0,0.812,0.188,0.6249,0.5,0.5
1070690609952900000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:45,06-12-2018 09:45,06-12-2018 20:15,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070690667347800000,rt : well -in-a-row was one heckuva streak spacex,spacex,06-12-2018 14:45,06-12-2018 09:45,06-12-2018 20:15,0,0,0,0.769,0.231,0.2732,0,0
1070690671416210000,rt : todays launch of the crs re-supply mission resulted in some fantastic imagery albeit an unf...,spacex,06-12-2018 14:45,06-12-2018 09:45,06-12-2018 20:15,0.4,0.9,0,0.806,0.194,0.5574,0.4,0.9
1070690983275300000,this is the coolest video you'll see this week spacex technologyworking,spacex,06-12-2018 14:46,06-12-2018 09:46,06-12-2018 20:16,0,0,0,1,0,0,0,0
1070691031769850000,rt : well -in-a-row was one heckuva streak spacex,spacex,06-12-2018 14:46,06-12-2018 09:46,06-12-2018 20:16,0,0,0,0.769,0.231,0.2732,0,0
1070691037574820000,rt : well there is this i am highly amused by this imagery from sentinal spacex spacexfleet,spacex,06-12-2018 14:46,06-12-2018 09:46,06-12-2018 20:16,0.16,0.54,0,0.715,0.285,0.6361,0.16,0.54
1070691224795990000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:47,06-12-2018 09:47,06-12-2018 20:17,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070691452232040000,rt : i have decided to bundle up and set out to port canaveral for a short while before work it is a nippy deg on the coast...,spacex,06-12-2018 14:48,06-12-2018 09:48,06-12-2018 20:18,0,0.3,0,1,0,0,0,0.3
1070691533777710000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:48,06-12-2018 09:48,06-12-2018 20:18,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070691652736550000,rt : well there is this i am highly amused by this imagery from sentinal spacex spacexfleet,spacex,06-12-2018 14:49,06-12-2018 09:49,06-12-2018 20:19,0.16,0.54,0,0.715,0.285,0.6361,0.16,0.54
1070691779907850000,two very tight (uncropped) images from my digital remote i also set out a mm camera and will post those shots as...,spacex,06-12-2018 14:49,06-12-2018 09:49,06-12-2018 20:19,-0.110714286,0.19047619,0,1,0,0,-0.110714286,0.19047619
1070691791492560000,elon musk-led spacex launches india's first privately built satellite exseed sat- spacex elonmusk...,spacex,06-12-2018 14:49,06-12-2018 09:49,06-12-2018 20:19,0.125,0.354166667,0,1,0,0,0.125,0.354166667
1070691814481550000,rt : interesting that go quest is heading south at kn but eagle is holding looks like they are about -nm off shore so a h...,spacex,06-12-2018 14:49,06-12-2018 09:49,06-12-2018 20:19,0.5,0.5,0,0.812,0.188,0.6249,0.5,0.5
1070691962020330000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:50,06-12-2018 09:50,06-12-2018 20:20,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070692217231150000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:51,06-12-2018 09:51,06-12-2018 20:21,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070692349762780000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:52,06-12-2018 09:52,06-12-2018 20:22,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070692419744780000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:52,06-12-2018 09:52,06-12-2018 20:22,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070692592797570000,landing mishap won't affect upcoming launches rocketlaunch itisrocketscience...,spacex,06-12-2018 14:53,06-12-2018 09:53,06-12-2018 20:23,0,0,0,1,0,0,0,0
1070692597717480000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:53,06-12-2018 09:53,06-12-2018 20:23,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070692714835000000,congrats to parastoo khoshakhlagh phd and my tech transfer colleagues at tulane john christie! crs ksc...,spacex,06-12-2018 14:53,06-12-2018 09:53,06-12-2018 20:23,0,0,0,0.802,0.198,0.5707,0,0
1070692743696000000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 14:53,06-12-2018 09:53,06-12-2018 20:23,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070692809005510000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:53,06-12-2018 09:53,06-12-2018 20:23,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070692837438700000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 14:53,06-12-2018 09:53,06-12-2018 20:23,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070693477359500000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:56,06-12-2018 09:56,06-12-2018 20:26,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070693518614640000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:56,06-12-2018 09:56,06-12-2018 20:26,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070693531445000000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:56,06-12-2018 09:56,06-12-2018 20:26,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070693571370640000,rt : while spacex didnt nail landing the first stage from today's successful crs- launch their west coast team was busy re...,spacex,06-12-2018 14:56,06-12-2018 09:56,06-12-2018 20:26,0.366666667,0.527777778,0,0.84,0.16,0.5859,0.366666667,0.527777778
1070693806343940000,great story of cutting edge science and stem education coming together stem spacex crs,spacex,06-12-2018 14:57,06-12-2018 09:57,06-12-2018 20:27,0.1,0.825,0.085,0.682,0.233,0.5574,0.1,0.825
1070693893325360000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:58,06-12-2018 09:58,06-12-2018 20:28,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070694154043310000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 14:59,06-12-2018 09:59,06-12-2018 20:29,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070694368368040000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:00,06-12-2018 10:00,06-12-2018 20:30,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070694532210080000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:00,06-12-2018 10:00,06-12-2018 20:30,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070694632936340000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:01,06-12-2018 10:01,06-12-2018 20:31,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070694689865640000,rt : sentinel made a pass over ccafb yesterday no time stamp available but it appears to be just after ~: utc fal...,spacex,06-12-2018 15:01,06-12-2018 10:01,06-12-2018 20:31,0.4,0.4,0.074,0.926,0,-0.1531,0.4,0.4
1070694772497620000,rt : an interesting comment about the copvs on the falcon nd stage had the new copvs needed for crew flights st did not...,spacex,06-12-2018 15:01,06-12-2018 10:01,06-12-2018 20:31,0.318181818,0.477272727,0,0.891,0.109,0.4019,0.318181818,0.477272727
1070694854940910000,rt : well -in-a-row was one heckuva streak spacex,spacex,06-12-2018 15:02,06-12-2018 10:02,06-12-2018 20:32,0,0,0,0.769,0.231,0.2732,0,0
1070694978517650000,rt : falcon rainbirds gushing sound suppression water at liftoff of crs- spacex falcon crs ...,spacex,06-12-2018 15:02,06-12-2018 10:02,06-12-2018 20:32,0.4,0.4,0,1,0,0,0.4,0.4
1070695164384060000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:03,06-12-2018 10:03,06-12-2018 20:33,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070695397956440000,spacex sends dragon to iss but falcon rocket misses landing pad video,spacex,06-12-2018 15:04,06-12-2018 10:04,06-12-2018 20:34,0,0,0.176,0.824,0,-0.3291,0,0
1070695508505700000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:04,06-12-2018 10:04,06-12-2018 20:34,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
1070695827528660000,rt : interstellar was great: - what are you doing?! - ocean landing - it's impossible! - no it's necessary cannot...,spacex,06-12-2018 15:05,06-12-2018 10:05,06-12-2018 20:35,0.055555556,0.916666667,0.105,0.67,0.224,0.5399,0.055555556,0.916666667
