Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted,,
1082122955977610000,10,FALSE,rt : the media has been let inside for the ces  press conference cant wait to find out what will be unveiled! be',07-01-2019,03:53:12,None,FALSE,494,FALSE,FALSE,,
1082122957147780000,3,FALSE,rt : kicking things off with nvidia at ces,07-01-2019,03:53:12,FALSE,FALSE,47795,FALSE,FALSE,,
1082122978224230000,1,FALSE,nvidia presser with some cool visuals nvidia geforce gtx rtx thinkcomputers ces ces,07-01-2019,03:53:17,FALSE,FALSE,105,FALSE,FALSE,,
1082123067504180000,0,FALSE,nvidias ces is about to start  and we're eagerly awaiting what we hope are new gpus for laptops stay tuned!',07-01-2019,03:53:38,FALSE,TRUE,604,FALSE,FALSE,,
1082123192708280000,1,FALSE,rt : nvidia presser with some cool visuals nvidia geforce gtx rtx thinkcomputers ces ces,07-01-2019,03:54:08,FALSE,FALSE,2299,FALSE,FALSE,,
1082123454143290000,1,FALSE,rt : hey  nvidia any rtx for laptops? [grimacing face][winking face][person with folded hands] nvidia ces twitter,07-01-2019,03:55:11,FALSE,FALSE,743,FALSE,FALSE,,
1082123672209340000,10,FALSE,rt : the media has been let inside for the ces  press conference cant wait to find out what will be unveiled! be',07-01-2019,03:56:02,None,FALSE,743,FALSE,FALSE,,
1082123780007350000,1,FALSE,rt : worlds biggest tech show is here!!! ces ces consumerelectronicshow nvidia kicks off today the tech',07-01-2019,03:56:28,FALSE,FALSE,144,FALSE,FALSE,,
1082123798097190000,10,FALSE,rt : the media has been let inside for the ces  press conference cant wait to find out what will be unveiled! be',07-01-2019,03:56:33,None,FALSE,1260,FALSE,FALSE,,
1082123806284670000,1,FALSE,rt : autonomousdriving and vehicles  supercomputing  deeplearning  gpus  turing architecture and tensorcores what a',07-01-2019,03:56:34,None,FALSE,144,FALSE,FALSE,,
1082124234564950000,1,FALSE,rt : ok  who is ready for some mobile nvidia gpus? (maybe) (probably) nvidia ces,07-01-2019,03:58:17,FALSE,FALSE,743,FALSE,FALSE,,
1082124503814100000,2,FALSE,rt : nvidias ces showcase is about to begin!',07-01-2019,03:59:21,FALSE,FALSE,743,FALSE,FALSE,,
1082124863530100000,1,FALSE,rt : just arrived at the nvidia rtxon press event here at ces ! excited to hear if my predictions were correct!',07-01-2019,04:00:47,None,FALSE,743,FALSE,FALSE,,
1082125480545800000,1,FALSE,about to see what nvidia has in store for us at ces,07-01-2019,04:03:14,FALSE,FALSE,3252,FALSE,FALSE,,
1082125563035340000,10,FALSE,rt : the media has been let inside for the ces  press conference cant wait to find out what will be unveiled! be',07-01-2019,04:03:33,None,FALSE,74,FALSE,FALSE,,
1082125908092170000,1,FALSE,rt : about to see what nvidia has in store for us at ces,07-01-2019,04:04:56,FALSE,FALSE,257,FALSE,FALSE,,
1082126268047400000,0,FALSE,urgh when apple and nvidia play well together  let us know millions of people would be happy with,07-01-2019,04:06:21,None,FALSE,7906,FALSE,FALSE,,
1082126272099050000,0,FALSE,nvidia founder and ceo jensen huang taking the stage of the nvidia press conference at ces ces gaming,07-01-2019,04:06:22,FALSE,FALSE,356,FALSE,FALSE,,
1082126391649260000,0,FALSE,live now: ces  livestream featuring nvidia founder and ceo jensen huang nvidia,07-01-2019,04:06:51,FALSE,FALSE,686,FALSE,FALSE,,
1082126633576740000,0,FALSE,lets get to the meat here nvidia',07-01-2019,04:07:49,FALSE,FALSE,2085,FALSE,FALSE,,
1082126818327650000,1,FALSE,focusing completely on gaming??? kind of unexpected but welcome nvidia has many announcements regarding autonomou,07-01-2019,04:08:33,None,FALSE,144,FALSE,FALSE,,
1082127391647060000,0,FALSE,raytracing! nvidia ces,07-01-2019,04:10:49,None,FALSE,23,FALSE,FALSE,,
1082127476585840000,0,FALSE,here we go bois raytracing! nvidia ces,07-01-2019,04:11:10,None,FALSE,175,FALSE,FALSE,,
1082127483795830000,0,FALSE,its just really really hard to simulate the effects of light with geometry  huang said that's where ray tracin',07-01-2019,04:11:11,None,TRUE,604,FALSE,FALSE,,
1082127704487380000,0,FALSE,ces ces nvidia shadows just appeared it just works no baking and faking just ray tracing,07-01-2019,04:12:04,None,FALSE,26,FALSE,FALSE,,
1082127738268470000,1,FALSE,it just works! ahahahah nvidia,07-01-2019,04:12:12,None,FALSE,921,FALSE,FALSE,,
1082127740529190000,0,FALSE,jensen: it just works returns nvidia ces,07-01-2019,04:12:12,None,FALSE,536,FALSE,FALSE,,
1082127836763300000,1,FALSE,taking a look to the last  years in gaming and graphics technology: battlefield   gears of war  crysis  battl,07-01-2019,04:12:35,None,FALSE,144,FALSE,FALSE,,
1082127939913690000,1,FALSE,jensen says that he will only be talking about gaming today! starting off with gaming  so he might not be joking c,07-01-2019,04:13:00,FALSE,FALSE,7370,FALSE,FALSE,,
1082128195002910000,1,FALSE,rt : focusing completely on gaming??? kind of unexpected but welcome nvidia has many announcements regarding autonomous v,07-01-2019,04:14:01,None,FALSE,2607,FALSE,FALSE,,
1082128517649840000,0,FALSE,some new inventions for next-gen: reflections  global illumination  super resolution  area lights  character animat,07-01-2019,04:15:18,None,FALSE,144,FALSE,FALSE,,
1082128565544580000,0,FALSE,i think we can rule out any announcement for a new turing based card w/ no rtx cores cool nvidia ces,07-01-2019,04:15:29,None,FALSE,536,FALSE,FALSE,,
1082128676202970000,0,FALSE,hows everyone's bingo or drinking game going? nvidia ces',07-01-2019,04:15:56,None,FALSE,175,FALSE,FALSE,,
1082128942859990000,0,FALSE,help me dont worry we are anoum friends twitchfails nvidia,07-01-2019,04:16:59,FALSE,FALSE,55,FALSE,FALSE,,
1082129226160060000,0,FALSE,ai and ray tracing are two fundamental pieces of technology that we believe will define the next generation of com,07-01-2019,04:18:07,None,TRUE,604,FALSE,FALSE,,
1082129324122220000,0,FALSE,this nvidia livestream has nothing new so far ces ces,07-01-2019,04:18:30,None,FALSE,43,FALSE,FALSE,,
1082129809940110000,1,FALSE,two new ways of computing raytracing and ai are the future of computer graphics ces ces nvidiaces nvidia turing rtx,07-01-2019,04:20:26,None,FALSE,144,FALSE,FALSE,,
1082130182339810000,0,FALSE,dude has been talking nothing but buzz words for  minutes nvidia,07-01-2019,04:21:55,None,FALSE,487,FALSE,FALSE,,
1082130533117650000,2,FALSE,they desperately need to get a different guy doing the nvidia presentations :/,07-01-2019,04:23:18,None,FALSE,33475,FALSE,FALSE,,
1082130583457810000,1,FALSE,rt : two new ways of computing raytracing and ai are the future of computer graphics ces ces nvidiaces nvidia tu,07-01-2019,04:23:30,None,FALSE,144,FALSE,FALSE,,
1082130606631410000,1,FALSE,rt : taking a look to the last  years in gaming and graphics technology: battlefield   gears of war  crysis  battlefi,07-01-2019,04:23:36,None,FALSE,144,FALSE,FALSE,,
1082131218286730000,1,FALSE, billion transistors for pascal gpus and gbps gx turing has  billions transistors and offers gbps u',07-01-2019,04:26:02,None,FALSE,144,FALSE,FALSE,,
1082132226685480000,0,FALSE,that was a very cool demo but thats not real time who are you kidding? if it were real-time  why not put t',07-01-2019,04:30:02,None,FALSE,1369,FALSE,FALSE,,
1082132254061740000,0,FALSE,omfg this nvidia conference is just to explain lighting and reflections again tone deaf,07-01-2019,04:30:09,None,FALSE,883,FALSE,FALSE,,
1082132269568040000,0,FALSE,nvidia ces keynote  it just works ces nvidia',07-01-2019,04:30:12,None,FALSE,2,FALSE,FALSE,,
1082132378095560000,2,FALSE,some gorgeous examples in this video of real time ray tracing wooooow! ces nvidia rtxon,07-01-2019,04:30:38,FALSE,TRUE,49123,FALSE,FALSE,,
1082132541761630000,0,FALSE,star wars demo for the th time nvidia,07-01-2019,04:31:17,None,FALSE,1369,FALSE,FALSE,,
1082132599882020000,0,FALSE,wow the rtx graphics has just changed how computer games will be rendered nvidia ces tech,07-01-2019,04:31:31,FALSE,FALSE,356,FALSE,FALSE,,
1082132649823550000,2,FALSE,rt : some gorgeous examples in this video of real time ray tracing wooooow! ces nvidia rtxon,07-01-2019,04:31:43,FALSE,FALSE,2124,FALSE,FALSE,,
1082132826642730000,1,FALSE,rt : jensen says that he will only be talking about gaming today! starting off with gaming  so he might not be joking could ,07-01-2019,04:32:25,None,FALSE,2124,FALSE,FALSE,,
1082132856493600000,4,FALSE,this nvidia press conference is super fascinating rtx  raytracing  ai  next gen graphics is all very exciting ent,07-01-2019,04:32:32,FALSE,TRUE,60838,FALSE,FALSE,,
1082133037612110000,0,FALSE,they keep saying real-time without actually showing anything done in real-time nvidia,07-01-2019,04:33:15,None,FALSE,362,FALSE,FALSE,,
1082133051914700000,0,FALSE,wow nvidia same shit different day im sitting here bored out of my mind watching the stream of the same stuff a',07-01-2019,04:33:19,None,FALSE,194,FALSE,FALSE,,
1082133327539250000,0,FALSE,has everyone forgotten that jen has already shown all this stuff before? its not new at all i'm bored watching th',07-01-2019,04:34:25,None,FALSE,206,FALSE,FALSE,,
1082133354953060000,4,FALSE,rt : this nvidia press conference is super fascinating rtx  raytracing  ai  next gen graphics is all very exciting entering,07-01-2019,04:34:31,None,FALSE,222,FALSE,FALSE,,
1082133575141470000,0,FALSE,take the vids off track and show us something in real-time nvidia,07-01-2019,04:35:24,None,FALSE,362,FALSE,FALSE,,
1082133675616030000,0,FALSE,so is the same press conference as last years? sarcasm aside  they need a new presenter as this guy is totally boring nvidia,07-01-2019,04:35:47,None,FALSE,107,FALSE,FALSE,,
1082133729617890000,0,FALSE,can someone text him on stage that we are not falling for this rtx cliche anymore? nvidia ces,07-01-2019,04:36:00,None,FALSE,18,FALSE,FALSE,,
1082134332343500000,1,FALSE, years to discover how to make rtx fast enough ces ces nvidiaces nvidia turing,07-01-2019,04:38:24,None,FALSE,144,FALSE,FALSE,,
1082134645549020000,1,FALSE,rt :  billion transistors for pascal gpus and gbps gx turing has  billions transistors and offers gbps usin',07-01-2019,04:39:39,None,FALSE,144,FALSE,FALSE,,
1082134656336780000,1,FALSE,rt :  years to discover how to make rtx fast enough ces ces nvidiaces nvidia turing,07-01-2019,04:39:41,None,FALSE,144,FALSE,FALSE,,
1082134681418580000,0,FALSE,ideally what comes out of it is a perfect image nvidia key word: ideally,07-01-2019,04:39:47,None,FALSE,362,FALSE,FALSE,,
1082135609890750000,0,FALSE,nvidia rtx on with amthem,07-01-2019,04:43:29,FALSE,FALSE,1035,FALSE,FALSE,,
1082135826245520000,0,FALSE,yup  this confirms im sticking with my vega  nvidia doesn't know what they are doing rtx will only be good whe',07-01-2019,04:44:20,FALSE,FALSE,883,FALSE,FALSE,,
1082136098422140000,2,FALSE,rt : some gorgeous examples in this video of real time ray tracing wooooow! ces nvidia rtxon,07-01-2019,04:45:25,FALSE,FALSE,743,FALSE,FALSE,,
1082136211693550000,1,FALSE,s new title  will support 's dlss ces ces anthem nvidia',07-01-2019,04:45:52,FALSE,TRUE,3765,FALSE,FALSE,,
1082136365557460000,0,FALSE,its great to see nvidia pushing dlss with rtx ray tracing',07-01-2019,04:46:29,None,FALSE,178,FALSE,FALSE,,
1082136444083130000,0,FALSE,gaming doesnt need rtx if you can't keep it above fps don't get me wrong rtx is an amazing thing to be able to',07-01-2019,04:46:48,None,FALSE,362,FALSE,FALSE,,
1082136545820230000,1,FALSE,i predict this will be a new d mark test ces nvidia,07-01-2019,04:47:12,FALSE,TRUE,49123,FALSE,FALSE,,
1082136570403170000,1,FALSE,anthem trailer at nvidiaces nvidia confirms the game will offer dlss support ces ces rtx turing,07-01-2019,04:47:18,None,FALSE,144,FALSE,FALSE,,
1082136586802940000,0,FALSE,kinda hard to see  but this is the actual photo that nvidia uses to train its ai algorithms ces nvidia rtx,07-01-2019,04:47:22,FALSE,TRUE,604,FALSE,FALSE,,
1082136651109780000,1,FALSE,rt : s new title  will support 's dlss ces ces anthem nvidia',07-01-2019,04:47:37,FALSE,FALSE,1203,FALSE,FALSE,,
1082136683909320000,1,FALSE,rt : i predict this will be a new d mark test ces nvidia,07-01-2019,04:47:45,FALSE,FALSE,2124,FALSE,FALSE,,
1082136757624160000,4,FALSE,rt : this nvidia press conference is super fascinating rtx  raytracing  ai  next gen graphics is all very exciting entering,07-01-2019,04:48:02,None,FALSE,743,FALSE,FALSE,,
1082136759280920000,1,FALSE,rt : anthem trailer at nvidiaces nvidia confirms the game will offer dlss support ces ces rtx turing,07-01-2019,04:48:03,None,FALSE,144,FALSE,FALSE,,
1082137124898400000,0,FALSE,the explanation of screen space was probably the most important part of the presentation so far nvidia,07-01-2019,04:49:30,None,FALSE,362,FALSE,FALSE,,
1082137280960030000,1,FALSE,new anthemgame trailer from nvidia! [smiling face with sunglasses],07-01-2019,04:50:07,FALSE,FALSE,151,FALSE,FALSE,,
1082137760884870000,10,FALSE,rt : the media has been let inside for the ces  press conference cant wait to find out what will be unveiled! be',07-01-2019,04:52:01,None,FALSE,333,FALSE,FALSE,,
1082137851184080000,0,FALSE,this rtx stuff looks beautiful but i still cant even get my cable provider to broadcast every channel in high defi',07-01-2019,04:52:23,None,FALSE,107,FALSE,FALSE,,
1082137993916230000,0,FALSE,bwoop ces nvidia,07-01-2019,04:52:57,FALSE,TRUE,49123,FALSE,FALSE,,
1082138051344820000,0,FALSE,well we have our new nvidia memes woop nvidia ces theyknow,07-01-2019,04:53:11,None,FALSE,175,FALSE,FALSE,,
1082138321709480000,0,FALSE,whats with all the phantom voices in this presentation? nvidia',07-01-2019,04:54:15,None,FALSE,362,FALSE,FALSE,,
1082138718604000000,0,FALSE,it just woop nvidia rtxon,07-01-2019,04:55:50,FALSE,FALSE,991,FALSE,FALSE,,
1082139061828180000,1,FALSE,we can say dlss is a new antialiasing system to mainly reduce the gpu stress due to rtx  so you can use,07-01-2019,04:57:12,None,FALSE,144,FALSE,FALSE,,
1082139130195290000,1,FALSE,look! a ray-traced canal! nvidia ces rtx,07-01-2019,04:57:28,FALSE,TRUE,604,FALSE,FALSE,,
1082139326841010000,0,FALSE,the netherlands just got raytraced [face with tears of joy] nvidia ces,07-01-2019,04:58:15,None,FALSE,309,FALSE,FALSE,,
1082139420629680000,1,FALSE,heres an example of real time rtx on and off from battlefield v  being played on screen nvidia ces',07-01-2019,04:58:37,FALSE,TRUE,49123,FALSE,FALSE,,
1082139715095140000,0,FALSE,i get what nvidia is doing but are we really gonna go into every game look at everything that reflects?!? it seems overhyped nvidia,07-01-2019,04:59:47,None,FALSE,4,FALSE,FALSE,,
1082139735986810000,1,FALSE,registered ces media are invited to attend coinagenda showcase party tonight! check our feed for shuttle,07-01-2019,04:59:52,None,FALSE,3676,FALSE,FALSE,,
1082140279954580000,1,FALSE,boom goes the dynamite! nvidia ces,07-01-2019,05:02:02,FALSE,TRUE,49123,FALSE,FALSE,,
1082140299374120000,1,FALSE,in case you missed the anthemgame nvidia trailer:,07-01-2019,05:02:07,FALSE,FALSE,1268,FALSE,FALSE,,
1082140355946930000,1,FALSE,rt : heres an example of real time rtx on and off from battlefield v  being played on screen nvidia ces',07-01-2019,05:02:20,None,FALSE,87,FALSE,FALSE,,
1082140560003980000,0,FALSE,it just works nvidia ces,07-01-2019,05:03:09,None,FALSE,923,FALSE,FALSE,,
1082140674487530000,0,FALSE,all this was on a  [eyes] nvidia ces,07-01-2019,05:03:36,None,FALSE,9793,FALSE,FALSE,,
1082140699309400000,0,FALSE,why didnt nvidia actually make a new gpu that make higher frame rate accessable at a lower price?! why did they t',07-01-2019,05:03:42,None,FALSE,362,FALSE,FALSE,,
1082140724949400000,0,FALSE,nvidia i want an rtx  now!!!!,07-01-2019,05:03:48,None,FALSE,390,FALSE,FALSE,,
1082140816666180000,0,FALSE,its been quite a challenge to get through the door [door]but that's a perfectly centered seat  so i can't complain and',07-01-2019,05:04:10,FALSE,FALSE,494,FALSE,FALSE,,
1082140921850780000,2,FALSE,meet the rtx  fe graphics card with gb of gddr memory it does have rt and tensor cores! will,07-01-2019,05:04:35,FALSE,FALSE,7370,FALSE,FALSE,,
1082141041032010000,2,FALSE,nvidia officially introduces the next rtx sku - the geforce rtx  :) nvidia rtx geforce ces,07-01-2019,05:05:04,FALSE,FALSE,18446,FALSE,FALSE,,
1082141109495650000,0,FALSE,new rtx  just announced from nvidia at ces the battlefield v demo was being played on one of these pr,07-01-2019,05:05:20,FALSE,TRUE,49123,FALSE,FALSE,,
1082141135789680000,0,FALSE,rtx  announced! ces ces nvidia rtx,07-01-2019,05:05:26,FALSE,FALSE,3333,FALSE,FALSE,,
1082141225703080000,2,FALSE,rt : meet the rtx  fe graphics card with gb of gddr memory it does have rt and tensor cores! will be aim,07-01-2019,05:05:48,None,FALSE,12547,FALSE,FALSE,,
1082141443303630000,2,FALSE,battlefieldv rtx raytracing demo was running on the rtx the rtx  uses gddr memory ces ces nvidiaces nvidia,07-01-2019,05:06:39,None,FALSE,144,FALSE,FALSE,,
1082141500727740000,2,FALSE,nvidia annonce la geforce rtx !,07-01-2019,05:06:53,None,TRUE,139186,FALSE,FALSE,,
1082141534521150000,2,FALSE,rt : battlefieldv rtx raytracing demo was running on the rtx the rtx  uses gddr memory ces ces nvidia,07-01-2019,05:07:01,None,FALSE,2124,FALSE,FALSE,,
1082141592289450000,0,FALSE,wow it's awesome  i m so hyped [black heart suit]anthem nvidia,07-01-2019,05:07:15,FALSE,FALSE,109,FALSE,FALSE,,
1082141595112130000,2,FALSE,rt : meet the rtx  fe graphics card with gb of gddr memory it does have rt and tensor cores! will be aim,07-01-2019,05:07:16,None,FALSE,2124,FALSE,FALSE,,
1082141677110850000,1,FALSE,rt : we can say dlss is a new antialiasing system to mainly reduce the gpu stress due to rtx  so you can use raytracing,07-01-2019,05:07:35,None,FALSE,144,FALSE,FALSE,,
1082141682043210000,0,FALSE,rtx  vs gtx  performance advantage nvidia ces geforce rtx,07-01-2019,05:07:36,FALSE,FALSE,18446,FALSE,FALSE,,
1082142110797710000,0,FALSE,$ for the  well i know what ill get if and only if my  burns out xd nvidia ces',07-01-2019,05:09:19,None,FALSE,175,FALSE,FALSE,,
1082142134449450000,0,FALSE,rtx  for $not bad nvidia,07-01-2019,05:09:24,None,FALSE,519,FALSE,FALSE,,
1082142153835490000,1,FALSE,rt : boom goes the dynamite! nvidia ces,07-01-2019,05:09:29,FALSE,FALSE,99,FALSE,FALSE,,
1082142291685300000,0,FALSE,shadows reflections refraction the toughest things to conquer to make video games more realistic and nvidia is m,07-01-2019,05:10:02,None,TRUE,49123,FALSE,FALSE,,
1082142400208750000,0,FALSE,the card of the masses is here  rtx  rtxon ces nvidia,07-01-2019,05:10:28,None,FALSE,723,FALSE,FALSE,,
1082142404377850000,0,FALSE,nvidia geforce available next week for $ this is next gen stuff ces,07-01-2019,05:10:29,FALSE,FALSE,789,FALSE,FALSE,,
1082142464306070000,1,FALSE,details on price and release date! nvidia ces,07-01-2019,05:10:43,FALSE,TRUE,49123,FALSE,FALSE,,
1082142482899570000,4,FALSE,rt : this nvidia press conference is super fascinating rtx  raytracing  ai  next gen graphics is all very exciting entering,07-01-2019,05:10:47,None,FALSE,162,FALSE,FALSE,,
1082142489983760000,0,FALSE,this is nuts such a good price nvidia is clearly trying to get this rtx stuff to the market fast ,07-01-2019,05:10:49,FALSE,FALSE,283,FALSE,FALSE,,
1082142499445960000,0,FALSE, rtx  starts at $ and releases / and will have bundles of anthem or battlefield v ces,07-01-2019,05:10:51,FALSE,FALSE,3252,FALSE,FALSE,,
1082142563241540000,1,FALSE,breaking - the incredibly cute geforce rtx  launches january th for $!! nvidia geforce,07-01-2019,05:11:06,None,FALSE,546,FALSE,FALSE,,
1082142576298330000,3,FALSE,get a nvidia ti get anthem +bfv free or get a  $ and get anthem free,07-01-2019,05:11:10,None,FALSE,9793,FALSE,FALSE,,
1082142617050200000,4,FALSE,rt : this nvidia press conference is super fascinating rtx  raytracing  ai  next gen graphics is all very exciting entering,07-01-2019,05:11:19,None,FALSE,53,FALSE,FALSE,,
1082142842812800000,2,FALSE,rt : they desperately need to get a different guy doing the nvidia presentations :/,07-01-2019,05:12:13,None,FALSE,18,FALSE,FALSE,,
1082142952565030000,0,FALSE,the card of the masses the savior the dream ces nvidia rtxon,07-01-2019,05:12:39,None,FALSE,723,FALSE,FALSE,,
1082142964241980000,1,FALSE,january th rtx  for $ and comes with a copy of anthem or  interesting rtx  nvidia,07-01-2019,05:12:42,FALSE,FALSE,138,FALSE,FALSE,,
1082143069124910000,1,FALSE,the rtx offers  gigarays and gddr starting at $ available next week  january th ces ces nvidiaces nvidia turing,07-01-2019,05:13:07,None,FALSE,144,FALSE,FALSE,,
1082143109646030000,2,FALSE,rt : battlefieldv rtx raytracing demo was running on the rtx the rtx  uses gddr memory ces ces nvidia,07-01-2019,05:13:17,None,FALSE,144,FALSE,FALSE,,
1082143142403550000,0,FALSE, announced! ces nvidia,07-01-2019,05:13:25,FALSE,FALSE,4462,FALSE,FALSE,,
1082143340534080000,0,FALSE,hmm  the rtx  actually seems like a pretty cost effective option to get ray tracing and a solid bump over previ,07-01-2019,05:14:12,None,FALSE,307,FALSE,FALSE,,
1082143474147700000,1,FALSE,super strong monitors from partner brands nvidia ces,07-01-2019,05:14:44,FALSE,TRUE,49123,FALSE,FALSE,,
1082143541516610000,0,FALSE,jensen huang just announced g-sync ultimate gsync nvidia,07-01-2019,05:15:00,None,FALSE,138,FALSE,FALSE,,
1082143673955930000,1,FALSE,rt : super strong monitors from partner brands nvidia ces,07-01-2019,05:15:31,FALSE,FALSE,2124,FALSE,FALSE,,
1082143842009110000,0,FALSE,just announced geforce rtx  for $ with free game or v at  ces,07-01-2019,05:16:11,None,FALSE,884,FALSE,FALSE,,
1082143888104550000,0,FALSE,nvidia launches the $ geforce rtx  ces nvidia tc,07-01-2019,05:16:22,FALSE,FALSE,7715,FALSE,FALSE,,
1082143906924350000,0,FALSE,nvidias $ rtx  gpu is more powerful than a  ti gadgetry ces gadgets rtx gaming nvidia',07-01-2019,05:16:27,FALSE,FALSE,7715,FALSE,FALSE,,
1082144153826480000,1,FALSE,rt : the rtx offers  gigarays and gddr starting at $ available next week  january th ces ces nvidiace,07-01-2019,05:17:26,None,FALSE,144,FALSE,FALSE,,
1082144188672670000,1,FALSE,rt : breaking - the incredibly cute geforce rtx  launches january th for $!! nvidia geforce,07-01-2019,05:17:34,None,FALSE,270,FALSE,FALSE,,
1082144587072840000,1,FALSE,time for g-sync ultimate and some monitors at ces ces nvidiaces nvidia gsync,07-01-2019,05:19:09,None,FALSE,144,FALSE,FALSE,,
1082144593628480000,0,FALSE,g sync goodness in budget  thank u ces nvidia,07-01-2019,05:19:11,None,FALSE,723,FALSE,FALSE,,
1082144701149430000,1,FALSE,rt : time for g-sync ultimate and some monitors at ces ces nvidiaces nvidia gsync,07-01-2019,05:19:36,None,FALSE,2124,FALSE,FALSE,,
1082144767348300000,0,FALSE,may have found my card for my new build this year nvidia rtx nvidia finally announces the geforc,07-01-2019,05:19:52,FALSE,FALSE,83,FALSE,FALSE,,
1082144804434140000,2,FALSE,rt : nvidia officially introduces the next rtx sku - the geforce rtx  :) nvidia rtx geforce ces,07-01-2019,05:20:01,None,FALSE,19,FALSE,FALSE,,
1082144824797490000,0,FALSE,had to turn off the nvidia ces keynote if i was that interested in lighting id just go to home depot',07-01-2019,05:20:06,None,FALSE,10,FALSE,FALSE,,
1082145157862960000,3,FALSE,soon  well have g-sync compatible monitors too! nvidia will be doing all the heavy-lifting so that you can get a b',07-01-2019,05:21:25,FALSE,FALSE,18446,FALSE,FALSE,,
1082145375752990000,0,FALSE,press f for xsplit nvidia ces,07-01-2019,05:22:17,None,FALSE,175,FALSE,FALSE,,
1082145426873100000,1,FALSE,rt : january th rtx  for $ and comes with a copy of anthem or  interesting rtx  nvidia https:/,07-01-2019,05:22:29,None,FALSE,484,FALSE,FALSE,,
1082145478702180000,1,FALSE,i forgot to mention something pretty interesting according to nvidia  the rtx offers higher perfomance than a,07-01-2019,05:22:42,None,FALSE,144,FALSE,FALSE,,
1082145528526360000,3,FALSE,rt : soon  well have g-sync compatible monitors too! nvidia will be doing all the heavy-lifting so that you can get a better',07-01-2019,05:22:53,None,FALSE,613,FALSE,FALSE,,
1082145554472160000,3,FALSE,rt : soon  well have g-sync compatible monitors too! nvidia will be doing all the heavy-lifting so that you can get a better',07-01-2019,05:23:00,None,FALSE,19,FALSE,FALSE,,
1082145608964680000,3,FALSE,the nvidia rtx  has been announced january   $ performs better than a gtx ti,07-01-2019,05:23:13,FALSE,FALSE,2859,FALSE,FALSE,,
1082145757275110000,3,FALSE,rt : soon  well have g-sync compatible monitors too! nvidia will be doing all the heavy-lifting so that you can get a better',07-01-2019,05:23:48,None,FALSE,2124,FALSE,FALSE,,
1082145986686860000,1,FALSE,rt : registered ces media are invited to attend coinagenda showcase party tonight! check our feed for shuttle informat,07-01-2019,05:24:43,None,FALSE,1853,FALSE,FALSE,,
1082146414132710000,0,FALSE,breaking - pro broadcasting encoder  in association with obs  coming to rtx allows professional level broadcasting,07-01-2019,05:26:25,None,FALSE,546,FALSE,FALSE,,
1082146809005380000,1,FALSE,nvidia geforce rtx  graphics card launched for $ us,07-01-2019,05:27:59,FALSE,FALSE,965,FALSE,FALSE,,
1082146831700770000,3,FALSE,nvidia announces the mid-range rtx  gpu for desktops nvidia rtx rtx,07-01-2019,05:28:04,FALSE,FALSE,31153,FALSE,FALSE,,
1082146896922080000,1,FALSE,rt : nvidia geforce rtx  graphics card launched for $ us,07-01-2019,05:28:20,FALSE,FALSE,212,FALSE,FALSE,,
1082147192574370000,4,FALSE,notebooks are coming with rtx!!! i called it! nvidia ces,07-01-2019,05:29:30,FALSE,TRUE,49123,FALSE,FALSE,,
1082147215517330000,4,FALSE,rt : notebooks are coming with rtx!!! i called it! nvidia ces,07-01-2019,05:29:36,FALSE,FALSE,2749,FALSE,FALSE,,
1082147218986020000,0,FALSE,predictions for htc announcement  virtual link compatible hmd  eyetracking  foveated rendering ces htc nvidia,07-01-2019,05:29:36,None,FALSE,67,FALSE,FALSE,,
1082147425677130000,0,FALSE, new rtx modles are arriving january th! nvidia ces,07-01-2019,05:30:26,None,FALSE,546,FALSE,FALSE,,
1082147535341450000,0,FALSE,when you miss the nvidia conference due to time spent at the samsung firstlook event at ces [frowning face with open mouth],07-01-2019,05:30:52,None,FALSE,989,FALSE,FALSE,,
1082147963214880000,0,FALSE,nvidia geforcertx for laptops announced cant wait to test upcoming laptops featuring this gpu ces',07-01-2019,05:32:34,FALSE,FALSE,789,FALSE,FALSE,,
1082148047482760000,4,FALSE,rt : notebooks are coming with rtx!!! i called it! nvidia ces,07-01-2019,05:32:54,FALSE,FALSE,851,FALSE,FALSE,,
1082148109323350000,0,FALSE,nvidia officially unleashes the geforce rtx  ,07-01-2019,05:33:09,FALSE,FALSE,22,FALSE,FALSE,,
1082148372277060000,0,FALSE,my man said the pspro was the most powerful console out there lmao nvidia sigh,07-01-2019,05:34:11,None,FALSE,1042,FALSE,FALSE,,
1082148461473010000,1,FALSE,msis upcoming geforce rtx  equipped gs stealth notebook is much faster than even a desktop based gtx  ba',07-01-2019,05:34:33,FALSE,FALSE,18446,FALSE,FALSE,,
1082148509804120000,1,FALSE,quotes by intel co-founder  gordon moore to live by intel amd nvidia pc gaming asus msi gamer pcgaming,07-01-2019,05:34:44,FALSE,FALSE,7677,FALSE,FALSE,,
1082148582675730000,1,FALSE,rt : in case you missed the anthemgame nvidia trailer:,07-01-2019,05:35:02,FALSE,FALSE,639,FALSE,FALSE,,
1082148670680620000,4,FALSE,rtx max-q laptops are coming and hes got one in hand! nvidia ces',07-01-2019,05:35:23,FALSE,TRUE,49123,FALSE,FALSE,,
1082148840071970000,0,FALSE,nvidia with the disrespect lmao shitting on the xboxonex,07-01-2019,05:36:03,None,FALSE,1042,FALSE,FALSE,,
